split,record,ground_png,sensor_png,mask_png,target_png
train,UnscaledAccRecord893554_4901_5008_RSN4901,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4901.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4901.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4901.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4901.png
train,UnscaledAccRecord893554_4901_5008_RSN4903,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4903.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4903.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4903.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4903.png
train,UnscaledAccRecord893554_4901_5008_RSN4904,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4904.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4904.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4904.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4904.png
train,UnscaledAccRecord893554_4901_5008_RSN4905,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4905.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4905.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4905.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4905.png
train,UnscaledAccRecord893554_4901_5008_RSN4906,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4906.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4906.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4906.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4906.png
train,UnscaledAccRecord893554_4901_5008_RSN4907,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4907.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4907.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4907.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4907.png
train,UnscaledAccRecord893554_4901_5008_RSN4909,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4909.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4909.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4909.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4909.png
train,UnscaledAccRecord893554_4901_5008_RSN4910,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4910.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4910.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4910.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4910.png
train,UnscaledAccRecord893554_4901_5008_RSN4911,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4911.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4911.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4911.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4911.png
train,UnscaledAccRecord893554_4901_5008_RSN4915,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4915.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4915.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4915.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4915.png
train,UnscaledAccRecord893554_4901_5008_RSN4916,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4916.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4916.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4916.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4916.png
train,UnscaledAccRecord893554_4901_5008_RSN4917,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4917.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4917.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4917.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4917.png
train,UnscaledAccRecord893554_4901_5008_RSN4919,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4919.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4919.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4919.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4919.png
train,UnscaledAccRecord893554_4901_5008_RSN4921,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4921.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4921.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4921.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4921.png
train,UnscaledAccRecord893554_4901_5008_RSN4922,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4922.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4922.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4922.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4922.png
train,UnscaledAccRecord893554_4901_5008_RSN4923,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4923.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4923.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4923.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4923.png
train,UnscaledAccRecord893554_4901_5008_RSN4927,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4927.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4927.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4927.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4927.png
train,UnscaledAccRecord893554_4901_5008_RSN4930,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4930.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4930.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4930.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4930.png
train,UnscaledAccRecord893554_4901_5008_RSN4933,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4933.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4933.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4933.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4933.png
train,UnscaledAccRecord893554_4901_5008_RSN4935,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4935.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4935.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4935.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4935.png
train,UnscaledAccRecord893554_4901_5008_RSN4938,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4938.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4938.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4938.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4938.png
train,UnscaledAccRecord893554_4901_5008_RSN4939,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4939.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4939.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4939.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4939.png
train,UnscaledAccRecord893554_4901_5008_RSN4940,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4940.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4940.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4940.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4940.png
train,UnscaledAccRecord893554_4901_5008_RSN4941,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4941.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4941.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4941.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4941.png
train,UnscaledAccRecord893554_4901_5008_RSN4943,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4943.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4943.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4943.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4943.png
train,UnscaledAccRecord893554_4901_5008_RSN4944,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4944.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4944.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4944.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4944.png
train,UnscaledAccRecord893554_4901_5008_RSN4945,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4945.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4945.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4945.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4945.png
train,UnscaledAccRecord893554_4901_5008_RSN4949,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4949.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4949.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4949.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4949.png
train,UnscaledAccRecord893554_4901_5008_RSN4950,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4950.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4950.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4950.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4950.png
train,UnscaledAccRecord893554_4901_5008_RSN4951,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4951.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4951.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4951.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4951.png
train,UnscaledAccRecord893554_4901_5008_RSN4954,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4954.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4954.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4954.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4954.png
train,UnscaledAccRecord893554_4901_5008_RSN4955,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4955.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4955.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4955.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4955.png
train,UnscaledAccRecord893554_4901_5008_RSN4958,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4958.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4958.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4958.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4958.png
train,UnscaledAccRecord893554_4901_5008_RSN4959,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4959.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4959.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4959.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4959.png
train,UnscaledAccRecord893554_4901_5008_RSN4960,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4960.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4960.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4960.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4960.png
train,UnscaledAccRecord893554_4901_5008_RSN4961,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4961.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4961.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4961.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4961.png
train,UnscaledAccRecord893554_4901_5008_RSN4962,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4962.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4962.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4962.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4962.png
train,UnscaledAccRecord893554_4901_5008_RSN4964,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4964.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4964.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4964.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4964.png
train,UnscaledAccRecord893554_4901_5008_RSN4965,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4965.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4965.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4965.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4965.png
train,UnscaledAccRecord893554_4901_5008_RSN4966,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4966.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4966.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4966.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4966.png
train,UnscaledAccRecord893554_4901_5008_RSN4967,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4967.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4967.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4967.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4967.png
train,UnscaledAccRecord893554_4901_5008_RSN4968,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4968.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4968.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4968.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4968.png
train,UnscaledAccRecord893554_4901_5008_RSN4969,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4969.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4969.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4969.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4969.png
train,UnscaledAccRecord893554_4901_5008_RSN4972,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4972.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4972.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4972.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4972.png
train,UnscaledAccRecord893554_4901_5008_RSN4973,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4973.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4973.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4973.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4973.png
train,UnscaledAccRecord893554_4901_5008_RSN4974,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4974.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4974.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4974.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4974.png
train,UnscaledAccRecord893554_4901_5008_RSN4976,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4976.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4976.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4976.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4976.png
train,UnscaledAccRecord893554_4901_5008_RSN4978,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4978.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4978.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4978.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4978.png
train,UnscaledAccRecord893554_4901_5008_RSN4979,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4979.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4979.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4979.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4979.png
train,UnscaledAccRecord893554_4901_5008_RSN4982,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4982.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4982.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4982.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4982.png
train,UnscaledAccRecord893554_4901_5008_RSN4983,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4983.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4983.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4983.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4983.png
train,UnscaledAccRecord893554_4901_5008_RSN4984,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4984.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4984.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4984.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4984.png
train,UnscaledAccRecord893554_4901_5008_RSN4985,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4985.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4985.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4985.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4985.png
train,UnscaledAccRecord893554_4901_5008_RSN4986,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4986.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4986.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4986.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4986.png
train,UnscaledAccRecord893554_4901_5008_RSN4989,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4989.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4989.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4989.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4989.png
train,UnscaledAccRecord893554_4901_5008_RSN4990,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4990.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4990.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4990.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4990.png
train,UnscaledAccRecord893554_4901_5008_RSN4991,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4991.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4991.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4991.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4991.png
train,UnscaledAccRecord893554_4901_5008_RSN4993,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4993.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4993.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4993.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4993.png
train,UnscaledAccRecord893554_4901_5008_RSN4994,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4994.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4994.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4994.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4994.png
train,UnscaledAccRecord893554_4901_5008_RSN4997,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN4997.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN4997.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN4997.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN4997.png
train,UnscaledAccRecord893554_4901_5008_RSN5001,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN5001.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN5001.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN5001.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN5001.png
train,UnscaledAccRecord893554_4901_5008_RSN5002,dataset_rgb\train\ground\UnscaledAccRecord893554_4901_5008_RSN5002.png,dataset_rgb\train\sensor\UnscaledAccRecord893554_4901_5008_RSN5002.png,dataset_rgb\train\mask\UnscaledAccRecord893554_4901_5008_RSN5002.png,dataset_rgb\train\target\UnscaledAccRecord893554_4901_5008_RSN5002.png
